address,value,id,date,high,low,open,adj close,volume,close,swing,rsi,sma,ema,macd,signal,bb_up,bb_low,william,vol,onvolume,cmo,dpo,+di,-di,dx,adx,adxr,Target
So11111111111111111111111111111111111111112,118.65181007151071,3100,2024-03-06,118.65181007151071,118.65181007151071,118.65181007151071,118.65181007151071,118.65181007151071,118.65181007151071,-13.5448,31.6999,130.9351,130.151,-1.2238,0.1979,140.2181,121.6521,-100.0,-8.4545,8422.609275840541,-83.6885,-3.1514,31.7014,68.2986,36.5972,14.1455,11.2342,0
So11111111111111111111111111111111111111112,119.46449577071745,3099,2024-03-06,119.46449577071745,119.46449577071745,119.46449577071745,119.46449577071745,119.46449577071745,119.46449577071745,-100.0,32.4626,131.6033,131.3615,-0.2498,0.5533,138.982,124.2246,-100.0,-6.304,8541.261085912052,-68.2901,-3.5908,32.4627,67.5373,35.0745,12.4184,10.394,0
So11111111111111111111111111111111111111112,131.2075769418203,3098,2024-03-06,131.2075769418203,131.2075769418203,131.2075769418203,131.2075769418203,131.2075769418203,131.2075769418203,-65.2944,47.895,132.2998,132.6138,0.9142,0.7541,137.1657,127.4339,-100.0,-2.0178,8660.72558168277,-8.4751,6.5592,47.896,52.104,4.208,10.6757,9.5877,0
So11111111111111111111111111111111111111112,135.12524091482763,3097,2024-03-06,135.12524091482763,135.12524091482763,135.12524091482763,135.12524091482763,135.12524091482763,135.12524091482763,33.5191,56.1662,132.2863,132.7618,1.1909,0.7141,137.1657,127.4069,-64.0131,-1.38,8791.93315862459,18.8113,8.6285,56.1682,43.8318,12.3365,11.1732,9.7026,0
So11111111111111111111111111111111111111112,133.11409588606386,3096,2024-03-06,133.11409588606386,133.11409588606386,133.11409588606386,133.11409588606386,133.11409588606386,133.11409588606386,-100.0,52.2354,132.059,132.513,1.1279,0.5949,136.81,127.308,-87.8975,1.274,8656.807917709762,16.0946,3.6388,52.2358,47.7642,4.4717,11.0837,9.7389,0
So11111111111111111111111111111111111111112,139.2887524638459,3095,2024-03-05,139.2887524638459,139.2887524638459,139.2887524638459,139.2887524638459,139.2887524638459,139.2887524638459,35.053,70.1852,131.8889,132.4498,1.2359,0.4617,136.7197,127.0581,-0.0,3.7835,8789.922013595826,82.9335,6.7245,70.188,29.812,40.376,11.5923,10.1849,0
So11111111111111111111111111111111111111112,137.18557539825116,3094,2024-03-05,137.18557539825116,137.18557539825116,137.18557539825116,137.18557539825116,137.18557539825116,137.18557539825116,73.3496,66.5486,131.4129,131.7299,0.7271,0.2681,134.9311,127.8947,-0.0,2.0808,8650.63326113198,81.5201,2.4013,66.5523,33.4477,33.1045,9.3782,9.2458,0
So11111111111111111111111111111111111111112,132.78459778763815,3093,2024-03-05,132.78459778763815,132.78459778763815,132.78459778763815,132.78459778763815,132.78459778763815,132.78459778763815,8.6781,56.164,131.0639,131.1556,0.2812,0.1534,133.4127,128.7151,-0.0,1.0263,8513.447685733729,61.3152,-2.1758,56.1646,43.8354,12.3293,7.5531,8.2524,0
So11111111111111111111111111111111111111112,132.2639147489321,3092,2024-03-05,132.2639147489321,132.2639147489321,132.2639147489321,132.2639147489321,132.2639147489321,132.2639147489321,25.3109,54.612,130.8076,130.9841,0.1561,0.1214,133.4494,128.1658,-0.0,0.5279,8380.66308794609,61.8678,-1.9665,54.6162,45.3838,9.2325,7.1857,8.0842,0
So11111111111111111111111111111111111111112,130.74526334527704,3091,2024-03-05,130.74526334527704,130.74526334527704,130.74526334527704,130.74526334527704,130.74526334527704,130.74526334527704,-13.2842,49.8099,130.6836,130.8494,0.0471,0.1127,133.2728,128.0944,-40.9583,0.7006,8248.399173197158,-23.18,-3.2231,49.8152,50.1848,0.3697,7.0282,7.6281,1
So11111111111111111111111111111111111111112,131.54231290739781,3090,2024-03-05,131.54231290739781,131.54231290739781,131.54231290739781,131.54231290739781,131.54231290739781,131.54231290739781,23.1462,52.5177,130.742,130.8604,0.0621,0.1291,133.3862,128.0978,-16.7827,0.1668,8379.144436542436,-22.6921,-0.9036,52.523,47.477,5.0461,7.5404,8.0558,0
So11111111111111111111111111111111111111112,130.15353945634288,3089,2024-03-05,130.15353945634288,130.15353945634288,130.15353945634288,130.15353945634288,130.15353945634288,130.15353945634288,-0.4173,47.9375,130.7658,130.7886,-0.001,0.1459,133.4467,128.0849,-82.0429,-0.7465,8247.602123635039,4.2849,-1.1245,47.9449,52.0551,4.1103,7.7323,8.4316,0
So11111111111111111111111111111111111111112,130.17858026600177,3088,2024-03-05,130.17858026600177,130.17858026600177,130.17858026600177,130.17858026600177,130.17858026600177,130.17858026600177,9.7045,48.0188,130.8011,130.8554,0.0599,0.1826,133.4674,128.1348,-81.236,-0.9691,8377.755663091382,-1.5999,-0.5681,48.0224,51.9776,3.9552,8.0109,8.7387,0
So11111111111111111111111111111111111111112,129.59630894850721,3087,2024-03-05,129.59630894850721,129.59630894850721,129.59630894850721,129.59630894850721,129.59630894850721,129.59630894850721,-38.9743,46.1389,130.9308,130.9267,0.1342,0.2133,133.7133,128.1483,-100.0,-0.1131,8247.57708282538,-8.3839,-1.0955,46.1418,53.8582,7.7163,8.3229,9.089,0
So11111111111111111111111111111111111111112,131.934768442848,3086,2024-03-05,131.934768442848,131.934768442848,131.934768442848,131.934768442848,131.934768442848,131.934768442848,-12.7444,53.3339,131.0807,131.0667,0.2865,0.233,133.8823,128.2791,-27.0585,1.3295,8377.173391773887,-8.1365,0.9173,53.3385,46.6615,6.677,8.3695,9.4227,0
So11111111111111111111111111111111111111112,132.6994327977434,3085,2024-03-05,132.6994327977434,132.6994327977434,132.6994327977434,132.6994327977434,132.6994327977434,132.6994327977434,47.0995,55.9838,131.0667,130.9753,0.2384,0.2197,133.8538,128.2796,-0.0,0.1935,8509.108160216736,11.1033,1.9601,55.9901,44.0099,11.9802,8.4997,9.1385,0
So11111111111111111111111111111111111111112,129.87346184174262,3084,2024-03-05,129.87346184174262,129.87346184174262,129.87346184174262,129.87346184174262,129.87346184174262,129.87346184174262,-6.9325,46.9297,131.152,130.7938,0.0959,0.215,134.2239,128.0801,-100.0,-0.8748,8376.408727418993,-74.7501,-0.8885,46.9377,53.0623,6.1245,8.232,9.1122,0
So11111111111111111111111111111111111111112,130.28941223791625,3083,2024-03-05,130.28941223791625,130.28941223791625,130.28941223791625,130.28941223791625,130.28941223791625,130.28941223791625,2.478,48.2914,131.2552,130.8907,0.2003,0.2448,134.2867,128.2237,-95.4302,-1.4453,8506.282189260735,-9.606,-0.4663,48.2954,51.7046,3.4091,8.3941,9.2357,0
So11111111111111111111111111111111111111112,130.14073495238463,3082,2024-03-05,130.14073495238463,130.14073495238463,130.14073495238463,130.14073495238463,130.14073495238463,130.14073495238463,-38.6828,47.7922,131.2221,130.954,0.2882,0.2559,134.3089,128.1353,-100.0,-0.4888,8375.992777022819,-6.3143,-1.0925,47.7942,52.2058,4.4115,8.7776,9.4402,0
So11111111111111111111111111111111111111112,132.46170562417288,3081,2024-03-05,132.46170562417288,132.46170562417288,132.46170562417288,132.46170562417288,132.46170562417288,132.46170562417288,7.4327,55.6085,131.1785,131.0396,0.4114,0.2478,134.3487,128.0083,-33.1376,0.3608,8506.133511975204,49.9409,1.215,55.6082,44.3918,11.2164,9.1134,9.926,0
So11111111111111111111111111111111111111112,132.01574343766657,3080,2024-03-05,132.01574343766657,132.01574343766657,132.01574343766657,132.01574343766657,132.01574343766657,132.01574343766657,-22.9744,54.274,131.003,130.8899,0.3263,0.2069,134.2571,127.7489,-37.4286,1.3771,8373.67180635103,43.9096,0.6532,54.2744,45.7256,8.5487,8.9517,9.5794,1
So11111111111111111111111111111111111111112,133.3942085394221,3079,2024-03-05,133.3942085394221,133.3942085394221,133.3942085394221,133.3942085394221,133.3942085394221,133.3942085394221,40.9392,59.3984,130.8901,130.7714,0.2585,0.177,134.1524,127.6278,-0.0,1.2877,8505.687549788698,76.3403,1.8543,59.3968,40.6032,18.7935,8.9826,9.3522,0
So11111111111111111111111111111111111111112,130.93785583354412,3078,2024-03-05,130.93785583354412,130.93785583354412,130.93785583354412,130.93785583354412,130.93785583354412,130.93785583354412,5.9614,51.8852,130.6731,130.4953,0.0276,0.1567,133.8156,127.5306,-0.0,0.5184,8372.293341249275,76.8335,-0.6505,51.8824,48.1176,3.7648,8.228,8.9428,1
So11111111111111111111111111111111111111112,130.58017432581892,3077,2024-03-05,130.58017432581892,130.58017432581892,130.58017432581892,130.58017432581892,130.58017432581892,130.58017432581892,14.4815,50.6483,130.6334,130.4488,-0.0172,0.1889,133.7815,127.4853,-0.0,0.5607,8241.35548541573,13.2283,-0.9367,50.6474,49.3526,1.2948,8.5713,8.0544,0
So11111111111111111111111111111111111111112,129.7112863271489,3076,2024-03-05,129.7112863271489,129.7112863271489,129.7112863271489,129.7112863271489,129.7112863271489,129.7112863271489,-0.9499,47.6142,130.6161,130.4349,-0.0377,0.2405,133.769,127.4632,-19.414,0.3143,8110.77531108991,-30.1966,-1.3566,47.6146,52.3854,4.7709,9.131,7.8001,0
So11111111111111111111111111111111111111112,129.7682821038384,3075,2024-03-05,129.7682821038384,129.7682821038384,129.7682821038384,129.7682821038384,129.7682821038384,129.7682821038384,-7.2857,47.7933,130.6742,130.5111,0.025,0.31,133.801,127.5474,-50.4352,0.1209,8240.486597417059,-30.6527,-0.9979,47.7935,52.2065,4.4131,9.4664,8.197,0
So11111111111111111111111111111111111111112,130.2054262037886,3074,2024-03-05,130.2054262037886,130.2054262037886,130.2054262037886,130.2054262037886,130.2054262037886,130.2054262037886,42.4214,49.1087,130.6953,130.5893,0.0989,0.3813,133.803,127.5876,-41.5986,-1.3832,8370.254879520897,-8.1277,0.3949,49.1075,50.8925,1.785,9.8551,8.4758,0
So11111111111111111111111111111111111111112,127.66014369963186,3073,2024-03-05,127.66014369963186,127.66014369963186,127.66014369963186,127.66014369963186,127.66014369963186,127.66014369963186,-35.3714,40.2212,130.7318,130.6297,0.1474,0.4519,133.8328,127.6308,-100.0,-1.7257,8240.049453317108,-68.8287,-1.9578,40.2214,59.7786,19.5573,10.4759,8.7333,0
So11111111111111111111111111111111111111112,129.7824304900484,3072,2024-03-05,129.7824304900484,129.7824304900484,129.7824304900484,129.7824304900484,129.7824304900484,129.7824304900484,-35.5168,46.5096,130.8604,130.9423,0.4662,0.528,133.6376,128.0832,-100.0,-0.6217,8367.70959701674,-51.2449,-0.0577,46.5089,53.4911,6.9822,9.7773,8.651,0
So11111111111111111111111111111111111111112,131.913439560412,3071,2024-03-04,131.913439560412,131.913439560412,131.913439560412,131.913439560412,131.913439560412,131.913439560412,-1.7494,54.4442,130.8608,131.0644,0.6503,0.5434,133.6374,128.0842,-44.9487,-0.0659,8497.492027506787,6.0452,1.6888,54.4443,45.5557,8.8886,9.9923,8.7353,0
So11111111111111111111111111111111111111112,132.0184008966356,3070,2024-03-04,132.0184008966356,132.0184008966356,132.0184008966356,132.0184008966356,132.0184008966356,132.0184008966356,19.2962,54.8704,130.7763,130.975,0.6588,0.5167,133.5223,128.0303,-39.4602,-0.5404,8629.4054670672,-34.4001,1.6117,54.8725,45.1275,9.745,10.0773,8.9143,0
So11111111111111111111111111111111111111112,130.8606290974949,3069,2024-03-04,130.8606290974949,130.8606290974949,130.8606290974949,130.8606290974949,130.8606290974949,130.8606290974949,-31.8736,50.9198,130.7053,130.8652,0.6493,0.4812,133.392,128.0186,-100.0,-0.6407,8497.387066170564,-13.0308,0.0259,50.9187,49.0813,1.8373,10.1028,9.0338,0
So11111111111111111111111111111111111111112,132.77304474544076,3068,2024-03-04,132.77304474544076,132.77304474544076,132.77304474544076,132.77304474544076,132.77304474544076,132.77304474544076,2.9916,58.8223,130.6846,130.8657,0.7457,0.4392,133.3726,127.9966,-59.3404,0.0107,8628.247695268059,36.3569,1.1161,58.8238,41.1762,17.6476,10.7386,9.1765,0
So11111111111111111111111111111111111111112,132.59354752712326,3067,2024-03-04,132.59354752712326,132.59354752712326,132.59354752712326,132.59354752712326,132.59354752712326,132.59354752712326,15.6618,58.2597,130.5637,130.6649,0.6632,0.3625,133.0769,128.0505,-37.9401,0.0801,8495.474650522618,37.6496,0.6247,58.259,41.741,16.518,10.2072,8.98,0
So11111111111111111111111111111111111111112,131.6538376285277,3066,2024-03-04,131.6538376285277,131.6538376285277,131.6538376285277,131.6538376285277,131.6538376285277,131.6538376285277,-45.8771,55.2777,130.4049,130.4619,0.5665,0.2874,132.7826,128.0272,-53.5823,1.6514,8362.881102995494,32.9212,-0.7305,55.2769,44.7231,10.5538,9.7217,8.469,0
So11111111111111111111111111111111111111112,134.40646581836933,3065,2024-03-04,134.40646581836933,134.40646581836933,134.40646581836933,134.40646581836933,134.40646581836933,134.40646581836933,41.1702,68.6069,130.2616,130.3364,0.5305,0.2176,132.6665,127.8567,-0.0,2.333,8494.534940624022,74.2475,2.0358,68.6094,31.3906,37.2189,9.6577,8.4093,0
So11111111111111111111111111111111111111112,131.93625081934385,3064,2024-03-04,131.93625081934385,131.93625081934385,131.93625081934385,131.93625081934385,131.93625081934385,131.93625081934385,38.4692,60.7096,129.978,129.908,0.1966,0.1394,131.5566,128.3994,-0.0,0.8734,8360.128474805653,64.1331,-0.229,60.7132,39.2868,21.4265,7.5376,7.4928,0
So11111111111111111111111111111111111111112,129.62809589718105,3063,2024-03-04,129.62809589718105,129.62809589718105,129.62809589718105,129.62809589718105,129.62809589718105,129.62809589718105,5.9805,49.7405,129.7952,129.6944,0.0191,0.125,131.2674,128.323,-16.125,0.1165,8228.192223986309,-15.7374,-1.9531,49.7448,50.2552,0.5105,6.4692,6.9279,0
So11111111111111111111111111111111111111112,129.269265081636,3062,2024-03-04,129.269265081636,129.269265081636,129.269265081636,129.269265081636,129.269265081636,129.269265081636,5.2886,47.6263,129.7545,129.7014,0.0272,0.1515,131.2866,128.2224,-73.3782,-0.3247,8098.564128089129,-32.0532,-1.705,47.6343,52.3657,4.7315,6.9276,6.9619,0
So11111111111111111111111111111111111111112,128.95194754546975,3061,2024-03-04,128.95194754546975,128.95194754546975,128.95194754546975,128.95194754546975,128.95194754546975,128.95194754546975,-13.4356,45.7565,129.7487,129.7469,0.0737,0.1826,131.2891,128.2083,-100.0,-0.2731,7969.2948630074925,-57.6815,-1.7064,45.764,54.236,8.4721,7.0965,6.8867,0
So11111111111111111111111111111111111111112,129.75808609976417,3060,2024-03-04,129.75808609976417,129.75808609976417,129.75808609976417,129.75808609976417,129.75808609976417,129.75808609976417,11.7453,49.9703,129.7972,129.8306,0.1643,0.2098,131.2947,128.2997,-61.2727,-0.6067,8098.246810552962,-13.4897,-0.0081,49.9746,50.0254,0.0508,6.9907,6.6905,0
So11111111111111111111111111111111111111112,129.05336566092438,3059,2024-03-04,129.05336566092438,129.05336566092438,129.05336566092438,129.05336566092438,129.05336566092438,129.05336566092438,-18.1755,45.9351,129.6532,129.8382,0.1955,0.2212,131.6185,127.6879,-100.0,-0.5003,7968.488724453198,-57.9696,-0.4141,45.9368,54.0632,8.1265,7.5246,7.1,0
So11111111111111111111111111111111111111112,130.14389500601075,3058,2024-03-04,130.14389500601075,130.14389500601075,130.14389500601075,130.14389500601075,130.14389500601075,130.14389500601075,-1.494,51.955,129.5445,129.9209,0.3041,0.2276,131.843,127.246,-100.0,-0.2867,8097.542090114122,-3.1125,0.5755,51.9636,48.0364,3.9272,7.4783,7.2226,0
So11111111111111111111111111111111111111112,130.23353602313017,3057,2024-03-04,130.23353602313017,130.23353602313017,130.23353602313017,130.23353602313017,130.23353602313017,130.23353602313017,-10.6588,52.4864,129.5007,129.8974,0.3274,0.2085,131.7851,127.2163,-94.2473,0.0601,8227.685985120133,13.8258,0.3979,52.4893,47.5107,4.9785,7.7514,7.4991,1
So11111111111111111111111111111111111111112,130.87306539984988,3056,2024-03-04,130.87306539984988,130.87306539984988,130.87306539984988,130.87306539984988,130.87306539984988,130.87306539984988,11.3732,56.2564,129.4722,129.862,0.3432,0.1788,131.7335,127.2109,-5.4645,0.1276,8357.919521143263,21.5846,0.831,56.2593,43.7407,12.5187,7.9647,7.6098,0
So11111111111111111111111111111111111111112,130.19067591325629,3055,2024-03-04,130.19067591325629,130.19067591325629,130.19067591325629,130.19067591325629,130.19067591325629,130.19067591325629,-12.4173,52.8974,129.4444,129.7556,0.2933,0.1377,131.6492,127.2396,-64.986,0.2887,8227.046455743413,-15.1352,-0.0477,52.908,47.092,5.8161,7.6144,7.589,0
So11111111111111111111111111111111111111112,130.93571359780844,3054,2024-03-04,130.93571359780844,130.93571359780844,130.93571359780844,130.93571359780844,130.93571359780844,130.93571359780844,11.7137,57.3549,129.4466,129.7098,0.2947,0.0988,131.6543,127.2389,-0.0,0.2281,8357.23713165667,23.202,0.5008,57.3639,42.6361,14.7277,7.7528,7.9182,1
So11111111111111111111111111111111111111112,130.2328937766464,3053,2024-03-04,130.2328937766464,130.2328937766464,130.2328937766464,130.2328937766464,130.2328937766464,130.2328937766464,7.394,53.9629,129.3622,129.5807,0.2164,0.0499,131.4621,127.2623,-45.2534,-0.2472,8226.301418058862,-8.0995,-0.143,53.968,46.032,7.936,7.2162,7.7763,0
So11111111111111111111111111111111111111112,129.78925433247116,3052,2024-03-04,129.78925433247116,129.78925433247116,129.78925433247116,129.78925433247116,129.78925433247116,129.78925433247116,-7.2412,51.7147,129.3587,129.5121,0.185,0.0082,131.453,127.2644,-100.0,-0.2761,8096.068524282216,18.6083,-0.585,51.7138,48.2862,3.4276,7.1608,7.2963,0
So11111111111111111111111111111111111111112,130.22372365027738,3051,2024-03-04,130.22372365027738,130.22372365027738,130.22372365027738,130.22372365027738,130.22372365027738,130.22372365027738,-6.2647,54.1208,129.3169,129.4829,0.1873,-0.036,131.4085,127.2253,-31.8305,0.2032,8225.857778614687,65.6641,-0.1049,54.1241,45.8759,8.2482,7.448,6.9525,0
So11111111111111111111111111111111111111112,130.59960561104705,3050,2024-03-04,130.59960561104705,130.59960561104705,130.59960561104705,130.59960561104705,130.59960561104705,130.59960561104705,2.5589,56.2281,129.3145,129.4049,0.1432,-0.0918,131.4022,127.2268,-0.0,0.6019,8356.081502264964,100.0,0.2284,56.2295,43.7705,12.459,7.3865,7.0583,0
So11111111111111111111111111111111111111112,130.44607164444128,3049,2024-03-04,130.44607164444128,130.44607164444128,130.44607164444128,130.44607164444128,130.44607164444128,130.44607164444128,1.5291,55.5781,129.2041,129.2791,0.0468,-0.1505,131.2413,127.1669,-0.0,0.8522,8225.481896653917,100.0,0.1718,55.574,44.426,11.1481,6.9963,7.1062,0
So11111111111111111111111111111111111111112,130.35432686893034,3048,2024-03-04,130.35432686893034,130.35432686893034,130.35432686893034,130.35432686893034,130.35432686893034,130.35432686893034,15.5935,55.2113,129.1275,129.1563,-0.0616,-0.1999,131.0858,127.1692,-0.0,0.7716,8095.035825009476,59.0096,0.2157,55.2018,44.7982,10.4036,6.6769,6.9938,0
So11111111111111111111111111111111111111112,129.4187189158235,3047,2024-03-03,129.4187189158235,129.4187189158235,129.4187189158235,129.4187189158235,129.4187189158235,129.4187189158235,10.5445,51.353,129.0736,129.0302,-0.1895,-0.2344,130.9516,127.1956,-0.0,0.2953,7964.681498140546,13.2722,-0.5527,51.341,48.659,2.6821,6.3902,6.926,0
So11111111111111111111111111111111111111112,128.78604735162142,3046,2024-03-03,128.78604735162142,128.78604735162142,128.78604735162142,128.78604735162142,128.78604735162142,128.78604735162142,0.8538,48.5661,129.1397,128.9893,-0.2548,-0.2457,131.15,127.1294,-41.9917,0.0067,7835.262779224722,-52.9017,-0.9372,48.5572,51.4428,2.8855,6.6755,7.2774,0
So11111111111111111111111111111111111111112,128.73482160895537,3045,2024-03-03,128.73482160895537,128.73482160895537,128.73482160895537,128.73482160895537,128.73482160895537,128.73482160895537,7.5716,48.3394,129.1869,129.0107,-0.27,-0.2434,131.2061,127.1677,-72.3183,-0.4732,7706.476731873101,36.1177,-0.6019,48.335,51.665,3.33,6.967,7.5329,0
So11111111111111111111111111111111111111112,128.2805226820978,3044,2024-03-03,128.2805226820978,128.2805226820978,128.2805226820978,128.2805226820978,128.2805226820978,128.2805226820978,-8.91,46.4331,129.1543,129.0397,-0.2803,-0.2368,131.222,127.0866,-53.9392,-0.0619,7577.741910264145,29.9332,-0.7844,46.4292,53.5708,7.1415,7.2468,7.822,0
So11111111111111111111111111111111111111112,128.81511992017656,3043,2024-03-03,128.81511992017656,128.81511992017656,128.81511992017656,128.81511992017656,128.81511992017656,128.81511992017656,-5.6145,48.3815,129.1607,129.1197,-0.2431,-0.2259,131.2183,127.1031,-36.3594,0.6543,7706.022432946243,-6.9314,-0.0494,48.3792,51.6208,3.2415,7.2549,7.9402,0
So11111111111111111111111111111111111111112,129.15199253723193,3042,2024-03-03,129.15199253723193,129.15199253723193,129.15199253723193,129.15199253723193,129.15199253723193,129.15199253723193,-12.828,49.5966,129.1225,129.1517,-0.2466,-0.2216,131.2322,127.0128,-25.2904,1.1169,7834.837552866419,-7.753,0.2036,49.5981,50.4019,0.8038,7.5636,8.0604,0
So11111111111111111111111111111111111111112,129.92167518497752,3041,2024-03-03,129.92167518497752,129.92167518497752,129.92167518497752,129.92167518497752,129.92167518497752,129.92167518497752,50.7099,52.3937,129.0931,129.1517,-0.2816,-0.2153,131.2167,126.9695,-0.0,-0.1218,7963.989545403651,-6.1194,1.2911,52.3989,47.6011,4.7978,8.0836,8.4398,1
So11111111111111111111111111111111111111112,126.8790782980002,3040,2024-03-03,126.8790782980002,126.8790782980002,126.8790782980002,126.8790782980002,126.8790782980002,126.8790782980002,0.0131,39.9464,129.0693,129.0706,-0.4007,-0.1987,131.1657,126.9729,-99.9771,-1.7229,7834.067870218674,-95.0973,-1.442,39.9519,60.0481,20.0962,8.3363,8.803,0
So11111111111111111111111111111111111111112,126.87829085441892,3039,2024-03-03,126.87829085441892,126.87829085441892,126.87829085441892,126.87829085441892,126.87829085441892,126.87829085441892,-39.8358,39.9419,129.2163,129.3013,-0.2371,-0.1482,131.0768,127.3558,-100.0,-1.1989,7707.188791920674,-52.5913,-1.6075,39.9481,60.0519,20.1038,7.4317,8.3387,0
So11111111111111111111111111111111111111112,129.2684374941607,3038,2024-03-03,129.2684374941607,129.2684374941607,129.2684374941607,129.2684374941607,129.2684374941607,129.2684374941607,-6.5854,48.5366,129.3174,129.5564,-0.0245,-0.126,130.8495,127.7853,-98.2383,-0.2806,7834.067082775093,-29.4787,0.6413,48.5472,51.4528,2.9057,6.457,8.1422,0
So11111111111111111111111111111111111111112,129.66355963289934,3037,2024-03-03,129.66355963289934,129.66355963289934,129.66355963289934,129.66355963289934,129.66355963289934,129.66355963289934,-10.9144,50.1967,129.2745,129.5867,0.0035,-0.1514,130.857,127.692,-61.2701,0.0657,7963.335520269254,18.4945,0.842,50.2061,49.7939,0.4122,6.7301,8.1442,0
So11111111111111111111111111111111111111112,130.31842456117923,3036,2024-03-03,130.31842456117923,130.31842456117923,130.31842456117923,130.31842456117923,130.31842456117923,130.31842456117923,1.4277,52.9807,129.2242,129.5786,-0.0008,-0.1901,130.8179,127.6305,-0.0,0.4926,8092.999079902153,3.1917,1.445,52.993,47.007,5.9861,7.2161,8.3382,0
So11111111111111111111111111111111111111112,130.23276387955585,3035,2024-03-03,130.23276387955585,130.23276387955585,130.23276387955585,130.23276387955585,130.23276387955585,130.23276387955585,16.3859,52.663,129.2045,129.5007,-0.073,-0.2374,130.7527,127.6563,-0.0,-0.0136,7962.680655340974,30.1149,0.9642,52.6739,47.3261,5.3479,7.3107,8.2031,0
So11111111111111111111111111111111111111112,129.249608118165,3034,2024-03-03,129.249608118165,129.249608118165,129.249608118165,129.249608118165,129.249608118165,129.249608118165,-15.2064,48.9739,129.1562,129.4237,-0.1555,-0.2785,130.6316,127.6808,-51.9249,0.3194,7832.447891461418,5.9393,-0.5662,48.9831,51.0169,2.0337,7.4617,8.2212,0
So11111111111111111111111111111111111111112,130.16199261189152,3033,2024-03-03,130.16199261189152,130.16199261189152,130.16199261189152,130.16199261189152,130.16199261189152,130.16199261189152,20.1614,52.4997,129.1571,129.442,-0.1582,-0.3093,130.6327,127.6815,-0.8665,0.238,7961.697499579584,17.3353,0.3989,52.5121,47.4879,5.0243,7.8793,8.6159,0
So11111111111111111111111111111111111111112,128.95230736909394,3032,2024-03-03,128.95230736909394,128.95230736909394,128.95230736909394,128.95230736909394,128.95230736909394,128.95230736909394,-20.4195,47.8766,129.0724,129.3662,-0.2524,-0.347,130.5014,127.6434,-68.5624,0.4228,7831.535506967692,-33.3453,-0.8965,47.8901,52.1099,4.2198,8.0989,9.0329,0
So11111111111111111111111111111111111111112,130.17747600239227,3031,2024-03-03,130.17747600239227,130.17747600239227,130.17747600239227,130.17747600239227,130.17747600239227,130.17747600239227,29.7823,52.6997,129.0965,129.4098,-0.2458,-0.3707,130.5329,127.6601,-23.9495,-0.2157,7960.487814336786,8.6783,0.65,52.7154,47.2846,5.4309,8.3973,9.2353,0
So11111111111111111111111111111111111111112,128.39053523571854,3030,2024-03-03,128.39053523571854,128.39053523571854,128.39053523571854,128.39053523571854,128.39053523571854,128.39053523571854,-8.7179,45.2288,129.0974,129.329,-0.3585,-0.4019,130.5364,127.6584,-100.0,-0.7583,7830.310338334394,6.1325,-0.9171,45.2432,54.7568,9.5136,8.6255,9.2535,0
So11111111111111111111111111111111111111112,128.91360857471884,3029,2024-03-03,128.91360857471884,128.91360857471884,128.91360857471884,128.91360857471884,128.91360857471884,128.91360857471884,-6.0489,47.2616,129.1723,129.4277,-0.3153,-0.4128,130.6122,127.7324,-68.7548,-0.2539,7958.700873570113,10.4978,-0.3985,47.2738,52.7262,5.4524,8.5571,9.1752,0
So11111111111111111111111111111111111111112,129.27654225015507,3028,2024-03-03,129.27654225015507,129.27654225015507,129.27654225015507,129.27654225015507,129.27654225015507,129.27654225015507,-24.3945,48.672,129.1845,129.4819,-0.3088,-0.4372,130.6196,127.7494,-55.0937,0.7604,8087.6144821448315,25.531,-0.1319,48.6815,51.3185,2.637,8.796,9.5564,0
So11111111111111111111111111111111111111112,130.74021283895672,3027,2024-03-03,130.74021283895672,130.74021283895672,130.74021283895672,130.74021283895672,130.74021283895672,130.74021283895672,16.8219,54.7826,129.2448,129.5035,-0.3328,-0.4692,130.7877,127.7019,-0.0,1.2329,8216.891024394987,56.4542,1.202,54.7913,45.2087,9.5827,9.2697,9.8946,0
So11111111111111111111111111111111111111112,129.73089816509741,3026,2024-03-03,129.73089816509741,129.73089816509741,129.73089816509741,129.73089816509741,129.73089816509741,129.73089816509741,27.4563,50.833,129.1877,129.3733,-0.5077,-0.5034,130.5824,127.793,-0.0,0.3398,8086.15081155603,7.6243,0.5417,50.8407,49.1593,1.6813,9.2457,9.9921,0
So11111111111111111111111111111111111111112,128.08351825417972,3025,2024-03-03,128.08351825417972,128.08351825417972,128.08351825417972,128.08351825417972,128.08351825417972,128.08351825417972,-5.4215,43.3253,129.2386,129.3356,-0.6209,-0.5023,130.7757,127.7015,-97.5921,-0.2644,7956.419913390932,-70.7386,-1.1087,43.3358,56.6642,13.3284,9.8275,10.1925,0
So11111111111111111111111111111111111111112,128.40881024357967,3024,2024-03-03,128.40881024357967,128.40881024357967,128.40881024357967,128.40881024357967,128.40881024357967,128.40881024357967,5.9821,44.5736,129.3809,129.4674,-0.5885,-0.4726,130.9896,127.7722,-79.7105,-0.6283,8084.503431645112,-16.1363,-0.6395,44.5838,55.4162,10.8324,9.5582,10.1604,0
So11111111111111111111111111111111111111112,128.04988540012369,3023,2024-03-02,128.04988540012369,128.04988540012369,128.04988540012369,128.04988540012369,128.04988540012369,128.04988540012369,-8.5674,42.8918,129.5535,129.5789,-0.5718,-0.4437,131.4267,127.6803,-100.0,-0.649,7956.094621401532,-11.3113,-0.8797,42.899,57.101,14.2021,9.4602,10.3833,0
