address,value,id,date,high,low,open,adj close,volume,close,swing,rsi,sma_5,sma_10,sma_20,sma_40,ema_5,ema_10,ema_20,ema_40,tsma,tma,macd,signal,bb_up,bb_low,william,vol,onvolume,cmo,dpo,lri,lrs,mp,mom,prc,sd,smi,ws,+di,-di,dx,adx,adxr,Target_2,Target_5,Target_10
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,207.74284376490814,3940,2024-04-10,207.74284376490814,207.74284376490814,207.74284376490814,207.74284376490814,207.74284376490814,207.74284376490814,-4.4328,42.075,207.5165,207.5165,209.607,212.3383,207.7397,208.0739,209.386,210.9683,205.5077,213.0641,-1.6858,-1.6645,215.0096,204.2044,-39.3059,0.3594,12330.748299201428,53.6523,0.2209,206.8337,-0.2007,207.7428,99.2279,-3.2237,2.7013,27.7666,207.9602,42.0733,57.9267,15.8535,20.9659,16.5667,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,208.00881019908022,3939,2024-04-10,208.00881019908022,208.00881019908022,208.00881019908022,208.00881019908022,208.00881019908022,208.00881019908022,-21.1489,42.7842,206.8057,206.8057,209.9836,212.3919,207.7381,208.1475,209.559,211.1337,205.3433,213.3372,-1.7608,-1.6592,215.8445,204.1227,-24.9372,1.8375,12538.491142966337,13.795,-0.1731,206.4456,-0.313,208.0088,98.9688,-3.3749,2.9304,21.9011,208.0146,42.7818,57.2182,14.4363,21.3591,16.2059,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,209.27774412982774,3938,2024-04-10,209.27774412982774,209.27774412982774,209.27774412982774,209.27774412982774,209.27774412982774,209.27774412982774,34.9594,46.2333,206.559,206.559,210.3836,212.4498,207.6028,208.1783,209.7221,211.2939,205.1669,213.5781,-1.8579,-1.6338,216.7232,204.044,-0.0,1.67,12746.499953165418,-0.946,1.2537,206.1867,-0.3958,209.2777,98.4724,-3.2569,3.1698,-1.8317,208.016,46.2313,53.7687,7.5373,21.8916,16.4102,1,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,207.1801813518413,3937,2024-04-10,207.1801813518413,207.1801813518413,207.1801813518413,207.1801813518413,207.1801813518413,207.1801813518413,30.1242,38.638,206.5784,206.5784,210.7342,212.494,206.7653,207.9339,209.7689,211.3973,204.8149,213.7847,-2.0841,-1.5778,217.5482,203.9202,-42.3232,-0.302,12537.22220903559,-30.0772,-0.5138,205.6937,-0.4992,207.1802,97.7621,-4.1673,3.407,-47.0812,207.7006,38.6369,61.3631,22.7261,22.9958,16.6894,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,205.37273187331544,3936,2024-04-10,205.37273187331544,205.37273187331544,205.37273187331544,205.37273187331544,205.37273187331544,205.37273187331544,19.725,30.8193,207.0931,207.0931,211.0965,212.6135,206.5579,208.1014,210.0414,211.6136,205.2124,213.9607,-2.1289,-1.4512,217.8867,204.3063,-78.7295,-2.3121,12330.042027683749,-53.5811,-1.5892,205.6299,-0.5827,205.3727,96.9752,-4.4034,3.3951,-74.2461,207.8307,30.8185,69.1815,38.363,23.0166,16.3575,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,204.1892296377899,3935,2024-04-09,204.1892296377899,204.1892296377899,204.1892296377899,204.1892296377899,204.1892296377899,204.1892296377899,-43.0975,25.0069,207.8695,207.8695,211.5156,212.823,207.1505,208.7078,210.5328,211.9336,206.1819,214.1124,-1.971,-1.2818,217.861,205.1702,-100.0,-2.3874,12124.669295810432,-67.66,-2.6114,206.2953,-0.5719,204.1892,95.4642,-5.2196,3.1727,-78.917,208.4452,25.009,74.991,49.9821,21.8361,15.9273,-1,-1,-1
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,206.77507830616037,3934,2024-04-09,206.77507830616037,206.77507830616037,206.77507830616037,206.77507830616037,206.77507830616037,206.77507830616037,-43.331,30.1466,208.7677,208.7677,212.0393,213.0342,208.6312,209.7119,211.2006,212.3308,207.448,214.2431,-1.6205,-1.1095,217.5542,206.5244,-100.0,-0.6927,12328.858525448222,-48.462,-0.2532,207.4605,-0.5046,206.7751,96.756,-3.712,2.7574,-55.999,209.5092,30.1448,69.8552,39.7103,19.671,14.9608,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,209.37493719917205,3933,2024-04-09,209.37493719917205,209.37493719917205,209.37493719917205,209.37493719917205,209.37493719917205,209.37493719917205,-6.306,37.3028,209.1714,209.1714,212.4642,213.1587,209.5592,210.3646,211.6664,212.6157,208.2606,214.3426,-1.4126,-0.9818,217.5869,207.3415,-35.2533,0.3927,12535.633603754382,0.7289,2.2674,208.0753,-0.5034,209.3749,97.6669,-3.7554,2.5613,-41.3406,210.1927,37.2953,62.7047,25.4095,18.1295,14.4921,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,209.75329517763967,3932,2024-04-09,209.75329517763967,209.75329517763967,209.75329517763967,209.75329517763967,209.75329517763967,209.75329517763967,8.3034,38.5368,209.1683,209.1683,212.8116,213.2491,209.6514,210.5845,211.9076,212.7819,208.5413,214.412,-1.3916,-0.8741,217.9912,207.632,-0.0,0.3359,12745.008540953555,-16.4552,2.2999,208.1063,-0.5716,209.7533,97.4352,-3.9305,2.5898,-63.5382,210.3971,38.5303,61.4697,22.9393,17.5695,14.475,1,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,209.25509392436365,3931,2024-04-09,209.25509392436365,209.25509392436365,209.25509392436365,209.25509392436365,209.25509392436365,209.25509392436365,9.5843,35.9392,209.2528,209.2528,213.1334,213.3132,209.6004,210.7692,212.1344,212.9372,208.8634,214.4558,-1.383,-0.7447,218.3127,207.9541,-61.5615,-0.2853,12535.255245775916,-73.9746,1.2505,208.1866,-0.6311,209.2551,96.8734,-4.0271,2.5897,-87.3226,210.5581,35.9364,64.0636,28.1273,17.1565,14.3414,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,208.68003861245685,3930,2024-04-09,208.68003861245685,208.68003861245685,208.68003861245685,208.68003861245685,208.68003861245685,208.68003861245685,-1.8907,32.9085,209.9066,209.9066,213.4123,213.4047,209.773,211.1057,212.4375,213.126,209.5304,214.4738,-1.3013,-0.5852,218.3198,208.5048,-100.0,-1.1699,12326.000151851553,-72.9447,-0.0919,208.8088,-0.5922,208.68,96.4817,-4.6871,2.4538,-95.4523,210.8838,32.9015,67.0985,34.197,16.3125,13.9179,-1,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,208.79348128209313,3929,2024-04-09,208.79348128209313,208.79348128209313,208.79348128209313,208.79348128209313,208.79348128209313,208.79348128209313,-9.4321,33.1929,210.5552,210.5552,213.75,213.5496,210.3196,211.6447,212.833,213.354,210.3494,214.473,-1.1194,-0.4061,218.2183,209.2817,-100.0,-1.4787,12534.680190464009,-66.687,-0.4092,209.8201,-0.4923,208.7935,97.3727,-2.4317,2.2342,-92.0303,211.4347,33.1895,66.8105,33.621,14.9368,13.6669,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,209.35940470525384,3928,2024-04-09,209.35940470525384,209.35940470525384,209.35940470525384,209.35940470525384,209.35940470525384,209.35940470525384,-13.6112,34.5986,211.1522,211.1522,214.0476,213.7424,211.0826,212.2783,213.2582,213.5879,211.3194,214.453,-0.8825,-0.2278,217.9073,210.1879,-100.0,-1.3845,12743.473671746102,-75.2402,0.0232,210.84,-0.3999,209.3594,97.9443,-0.6481,1.9298,-86.6017,212.0951,34.5922,65.4078,30.8155,13.4996,13.2391,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,210.1760775807858,3927,2024-04-09,210.1760775807858,210.1760775807858,210.1760775807858,210.1760775807858,210.1760775807858,210.1760775807858,-39.135,36.6746,212.0585,212.0585,214.4569,213.8608,211.9442,212.927,213.6686,213.8047,211.9813,214.4224,-0.6249,-0.0641,217.9607,210.9531,-100.0,-0.7084,12952.833076451356,-65.537,0.378,211.7961,-0.3178,210.1761,97.9098,-0.3401,1.7519,-79.7049,212.779,36.6689,63.3311,26.6622,12.1676,13.0311,0,0,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,212.5241752780082,3926,2024-04-09,212.5241752780082,212.5241752780082,212.5241752780082,212.5241752780082,212.5241752780082,212.5241752780082,10.0229,43.6754,212.7648,212.7648,214.8648,214.0205,212.8282,213.5383,214.0363,213.9908,212.5173,214.3628,-0.3703,0.0761,218.1745,211.5551,-64.7013,-0.5414,13163.009154032141,-49.9355,2.2815,212.5679,-0.2666,212.5242,98.7226,1.3446,1.6548,-72.8,213.4297,43.668,56.332,12.664,11.0526,12.8101,1,0,0
